"RGIId","Albedo","Date","JlnDt","Year","Month","IAMMF_org","IAMMF_fast"
"RGI60-08.00449",86,2013-03-21,80,"2013","03",74,74
"RGI60-08.00449",57,2013-03-22,81,"2013","03",74,74
"RGI60-08.00449",74,2013-03-23,82,"2013","03",74,74
"RGI60-08.00449",59,2013-03-24,83,"2013","03",72,72
"RGI60-08.00449",75,2013-03-25,84,"2013","03",72,72
"RGI60-08.00449",55,2013-03-26,85,"2013","03",64,64
"RGI60-08.00449",72,2013-03-28,87,"2013","03",64,64
"RGI60-08.00449",60,2013-03-29,88,"2013","03",64,64
"RGI60-08.00449",64,2013-03-30,89,"2013","03",64,64
"RGI60-08.00449",83,2013-04-01,91,"2013","04",64,64
"RGI60-08.00449",78,2013-04-03,93,"2013","04",64,64
"RGI60-08.00449",62,2013-04-04,94,"2013","04",67,67
"RGI60-08.00449",60,2013-04-05,95,"2013","04",67,67
"RGI60-08.00449",NA,2013-04-07,97,"2013","04",66.5,66.5
"RGI60-08.00449",73,2013-04-08,98,"2013","04",67,67
"RGI60-08.00449",67,2013-04-09,99,"2013","04",67,67
"RGI60-08.00449",83,2013-04-10,100,"2013","04",69,69
"RGI60-08.00449",69,2013-04-13,103,"2013","04",67,67
"RGI60-08.00449",66,2013-04-27,117,"2013","04",66,66
"RGI60-08.00449",NA,2013-05-10,130,"2013","05",64.5,64.5
"RGI60-08.00449",63,2013-05-19,139,"2013","05",63,63
"RGI60-08.00449",54,2013-05-25,145,"2013","05",60,60
"RGI60-08.00449",60,2013-05-26,146,"2013","05",54,54
"RGI60-08.00449",NA,2013-06-04,155,"2013","06",57,57
"RGI60-08.00449",54,2013-06-11,162,"2013","06",54,54
"RGI60-08.00449",54,2013-06-12,163,"2013","06",54,54
"RGI60-08.00449",62,2013-06-15,166,"2013","06",54,54
"RGI60-08.00449",49,2013-06-18,169,"2013","06",49,49
"RGI60-08.00449",NA,2013-07-07,188,"2013","07",41.5,41.5
"RGI60-08.00449",NA,2013-07-11,192,"2013","07",41.5,41.5
"RGI60-08.00449",34,2013-07-12,193,"2013","07",48,45
"RGI60-08.00449",30,2013-07-19,200,"2013","07",45,45
"RGI60-08.00449",45,2013-07-20,201,"2013","07",45,45
"RGI60-08.00449",48,2013-07-22,203,"2013","07",43,43
"RGI60-08.00449",NA,2013-07-23,204,"2013","07",40,44
"RGI60-08.00449",43,2013-07-25,206,"2013","07",43,43
"RGI60-08.00449",NA,2013-08-01,213,"2013","08",45,45
"RGI60-08.00449",NA,2013-08-03,215,"2013","08",45,45
"RGI60-08.00449",NA,2013-08-04,216,"2013","08",43,44
"RGI60-08.00449",47,2013-08-15,227,"2013","08",40,38
"RGI60-08.00449",37,2013-08-17,229,"2013","08",39,43
"RGI60-08.00449",31,2013-08-22,234,"2013","08",38,38
"RGI60-08.00449",32,2013-08-27,239,"2013","08",37,37
"RGI60-08.00449",38,2013-08-28,240,"2013","08",32,32
